"Enjoyed discussing @realDonaldTrump's policies with America's mayors at #USCMwinter17--infrastructure, ed reform &amp;… https://t.co/CZ4HTgjYwC",
Honored 2 take oath from Justice Clarence Thomas. Ive long admired &amp; deeply respect his judicial philosophy &amp; historic Supreme Court service,
"Honored to stop by Dr. Martin Luther King Memorial with my family &amp; @SenatorTimScott. ""Out of the mountain of despa… https://t.co/2oknlQ7YAL",
"America today honors the life &amp; enduring legacy of Dr. Martin Luther King Jr. whose voice, vision and courage made us a more perfect union.",
Great to be back on @FoxNewsSunday with Chris Wallace. Check it out. https://t.co/YUmmVV6jmv,
Join me this am on @FaceTheNation for a preview of an exciting inaugural week for President-elect @realDonaldTrump… https://t.co/b687mumMoI,
RT @marc_lotter: VPE @mike_pence will be 1st to use Reagan Bible at Inaugural. He often referenced verse Reagan had open during oath https:…,
"Thanks to today's vote in Congress, we're one step closer to repeal &amp; replace of ObamaCare! Thanks go to @SpeakerRyan &amp; @HouseGOP! #MAGA 🇺🇸",
"I can confirm that when Mrs. Pence asks me to pick up ice cream, I pick up ice cream. 😉 https://t.co/GaQDqvIFZz",
Kudos to Senate for taking first step to repeal/replace ObamaCare. Now it's the House's turn to get job done. #PromiseKeepingBusiness #MAGA,
Busy day mtg w/ Senators &amp; @SpeakerRyan discussing repeal/replace of ObamaCare &amp; @realDonaldTrump agenda to #MAGA. https://t.co/h647HZsYsF,
Grateful for the opportunity to meet w/ Senator @timkaine today. I look forward to working together in the future! https://t.co/FTyxWe8VBT,
Next POTUS has assembled Cabinet w/ unprecedented caliber of leadership to help administration move nation forward. 19/21 Cabinet announced.,
"Back to real news, to real facts &amp; real progress that @realDonaldTrump has already made in reviving US economy &amp; assembling team to #MAGA.",
Long support free/ind press but irresponsible decision by few to run w/ false/unsubstantiated report=media bias &amp; Americans are tired of it,
I am honored to stand shoulder-to-shoulder with a president who will Make America Great Again.,
BuzzFeed Runs ‘Unverifiable’ Trump-Russia Claims #FakeNews https://t.co/CetWx8bsxc via @LifeZette,
This is great news. Small business is the backbone of America's economy. https://t.co/tndMg50OZ3,
Excited to arrive this afternoon at our nation's capital. 11 days till we #MAGA! https://t.co/wP6tmtozh8,
"Thanks to @usairforce for a great flight to Washington, DC with Karen, Charlotte, Oreo, Pickle and our rabbit, Marl… https://t.co/yro2EdG3hy",
Departing Indiana to begin our service to USA 🇺🇸. Grateful to people of Hoosier state. Thanks to @VP for plane to p… https://t.co/iIhnrAnAqj,
RT @GovPenceIN: Enjoying a quiet moment on our last Sunday morning at the Governor's Residence https://t.co/1oqBL3LN82,
RT @marc_lotter: Vice President-elect @mike_pence speaks to reporters about Ft. Lauderdale shootings and busy day of meetings at Trump Towe…,
RT @marc_lotter: Great photo gallery of Vice President-elect @mike_pence &amp; family. Lots of 😃in these photos. https://t.co/jBmQSVR1GQ,
"Our thoughts and prayers are with the victims, their families and our first responders in Fort Lauderdale, FL. https://t.co/0DutQItGvN",
Inauguration Day is 2 weeks from today! All are welcome. Join us as we #MAGA! 🇺🇸 Get more info at https://t.co/BnfmNmzZyh @TrumpInaugural,
Great to see strong bipartisan vote in Congress opposing recent UN resolution against our most cherished ally. America stands with Israel 🇮🇱,
"Great meeting w/ the next Ambassador to the UN, Governor @nikkihaley. She will be a strong voice for the United Sta… https://t.co/Big4mKg2uI",
Had a good meeting this afternoon with @Sen_JoeManchin. I look forward to working with him in the future. https://t.co/tspZtyvMGG,
Productive meeting w/ @SenateGOP. Working together we will repeal/replace Obamacare &amp; put Americans back in charge… https://t.co/7l8SoiUG9I,
We're going to keep our promise to the American people. Our 1st order of business will be to repeal &amp; replace Obama… https://t.co/rYHRSKn9ZC,
"Ford cancels Mexico factory. Creates 700 MI jobs in ""vote of confidence"" for pro-growth policies of @realDonaldTrump https://t.co/BqGE6ewjLV",
Back to work on the transition team at Trump Tower. Looking forward to another productive day as we continue to wor… https://t.co/X4I3sbqWjg,
"Happy New Year's Day, America! From our family to yours, here's to a GREAT 2017! #MAGA🇺🇸",
Happy New Year! 2017 will be the year we Make America Great Again! We wish you every blessing for healthy &amp; prosperous New Year! The Pences,
Appreciate the encouragement &amp; support of many Chicago business and community leaders of the inauguration of Presid… https://t.co/9y5NiC81Mz,
Here is hoping you and yours are having a wonderful Christmas Day! #MerryChristmas from Pences!,
Message from Vice President-elect Mike Pence. https://t.co/wHPr2tQyis,
"With Hanukkah beginning at sundown tonight, we wish you joy this holiday season as you celebrate the Festival of Li… https://t.co/XfucKOnnu1",
Wishing you every blessing and a Merry Christmas from our family to yours. https://t.co/m29gLfbUY8,
It was a joy to wish Merry Christmas to fellow Hoosiers &amp; join volunteers at @WheelerMission who remember it is in… https://t.co/FCSmlMt8JZ,
Stopped by the @indgop State Committee to say thanks for their incredible win in November and to wish them a Merry… https://t.co/mNki15RrBM,
Heading back home to Indiana after a productive day of transition meetings in Washington DC!,
Our prayers go out to the victims of today's terror attacks and their families. Those who employ violence to inspir… https://t.co/6cLskguZRu,
I’m honored &amp; humbled to be officially elected today as the next Vice President of the United States of America by the Electoral College.,
Congratulations to @RealDonaldTrump; officially elected President of the United States today by the Electoral College!,
Grateful for the opportunity to discuss foreign affairs w/ former Secretary of State Henry Kissinger at Trump Tower https://t.co/mSSK806x9p,
"RT @marc_lotter: ""Politics is the art of the possible..."" - Vice President-elect @mike_pence in this article by @time. https://t.co/09ZND2O…",
"RT @realDonaldTrump: Thank you Alabama! From now on, it’s going to be #AmericaFirst. Our goal is to bring back that wonderful phrase: #Made…",
RT @realDonaldTrump: Thank you Florida. My Administration will follow two simple rules: BUY AMERICAN and HIRE AMERICAN! #ICYMI- Watch: http…,
"Great crowd tonight in Orlando, Florida to see President-Elect @realDonaldTrump! #ThankYouTour2016 https://t.co/gopMPmSQJK",
RT @marc_lotter: President-elect @realDonaldTrump &amp; Vice President-elect @mike_pence are in Orlando tonight. Watch #ThankYouTour2016 https:…,
"Amazing view as we head to Orlando, FL to join President-elect @realDonaldTrump tonight during #ThankYouTour2016. https://t.co/tHEC4MFusH",
Join us tonight in Orlando at the Central Florida Fairgrounds! #ThankYouTour2016 https://t.co/relByMnWYb,
Great catching up with @RandPaul this afternoon &amp; discussing ways we can put Americans back to work! https://t.co/CCT57y1Eh4,
"RT @realDonaldTrump: Thank you Pennsylvania! Together, we are going to MAKE AMERICA GREAT AGAIN! Watch here: https://t.co/7R382qWfWS
#Thank…",
"The #ThankYouTour2016 rolls on. Incredible crowd tonight in Hershey, PA for @realDonaldTrump. Thank you for your su… https://t.co/zGsFASpPRB",
"RT @marc_lotter: Great crowd in Hershey, Pennsylvania to see President-elect @realDonaldTrump &amp; Vice President-elect @mike_pence. https://t…",
Productive summit today w/ @realDonaldTrump &amp; tech leaders focused on job creation &amp; innovation https://t.co/sizO8C83d6,
Thank you Wisconsin! Great to be  in the Badger State to celebrate @realDonaldTrump's victory w/ @PRyan &amp;… https://t.co/ymcN2q7dKq,
Busy morning at Trump Tower w/ announcement of Rex Tillerson as President-elect @realDonaldTrump nominee for Sec of… https://t.co/0T8AzqjWcL,
Enjoyed meeting w/ @SenatorTimScott &amp; African American business leaders from across the country this evening at Tru… https://t.co/7NHscd74cD,
Just called retiring @indgop Chairman @jeffcardwell to congratulate him for leading our party to historic victories in 2016. Great job Jeff!,
Great to be at the 21st annual Governor's Luncheon for Scouting. Today is about investing in IN's future by helping… https://t.co/joqPuH3fJT,
RT @GovPenceIN: Happy 200th birthday Indiana! Great to join Hoosiers from communities large &amp; small across our great state this morning to…,
Congratulations to Senator-elect @JohnKennedyLA on his victory tonight in Louisiana. He will do great work in the Senate to #MAGA.,
"RT @GovPenceIN: Proud of @FirstLadyIN, the IN Bicentennial Commission and the many volunteers who brought about this extraordinary bicenten…",
"RT @GovPenceIN: Great evening at the @Indiana2016 Bicentennial Gala! As we mark this historic year, I know #Indiana's best days are yet to…",
"RT @GovPenceIN: We're proud today to join our next generation of Hoosiers to celebrate our beloved #Indiana on this historic, bicentennial…",
Today we mark the bicentennial of the Great State of Indiana; 200 years a part of this more perfect union. https://t.co/gw5XtNu7Wl,
"Thanks to you Iowa, in 42 days @realDonaldTrump will be sworn in as the next President of the United States!… https://t.co/UJ55CiWYiG",
"TrumpForce 2 is headed back to Des Moines, Iowa. Join President-elect @realDonaldTrump and me tonight. Tickets https://t.co/7fEgGNOGN6",
Saddened to hear of the passing of a  US hero/astronaut/statesman. His courage inspired a generation to explore &amp; serve. Godspeed John Glenn,
"For updates on the upcoming inauguration of President-elect @realDonaldTrump, be sure to follow @TrumpInaugural.",
Good discussion w/ Exec Committee of @ShopFloorNAM discussing @realDonaldTrump plan to support &amp; grow manufacturing… https://t.co/ZYIx90zcGF,
"RT @realDonaldTrump: Join me tomorrow in Des Moines, Iowa with Vice President-Elect @mike_pence - at 7:00pm!
#ThankYouTour2016 #MAGA
https:…",
Privileged to mark the 75th anniversary of the attack on Pearl Harbor w/ so many from the Greatest Generation. Hero… https://t.co/ZzZ0bOIELP,
Humbled to join my friend @SenJohnMcCain &amp; World War II veterans to commemorate the 75th anniversary of the attack… https://t.co/oGwsbVxvhk,
Honored to address 100+ CEO's at @BizRoundtable about President-elect @realDonaldTrump plan to cut taxes &amp; regulati… https://t.co/45NDMThiwy,
